Betrag,ZeitLetzteTx,EntfernungClusterzentrum,EntfernungnaechstesGeraet,letzteHandyEntsperrung,Alter,Fraud,5311,5411,5541,5812,5912,7995,6012,5813,4111,7011
4008.46,12.6,392.32,104.28,15.25,42,1,0,0,0,0,0,0,0,0,1,0
395.23,8.83,65.86,282.86,15.77,39,0,0,0,0,1,0,0,0,0,0,0
2288.28,0.61,91.35,153.44,3.25,77,0,0,0,0,0,0,0,1,0,0,0
8482.7,7.69,90.64,239.68,20.51,53,0,0,0,0,0,0,0,0,1,0,0
5159.1,10.2,12.92,45.6,2.5,53,0,0,1,0,0,0,0,0,0,0,0
6161.2,27.16,97.83,52.38,53.89,63,0,0,0,0,0,0,0,0,0,0,1
6690.71,2.93,9.42,421.57,83.96,45,0,0,0,1,0,0,0,0,0,0,0
8946.17,7.01,0.88,74.56,19.76,36,0,0,1,0,0,0,0,0,0,0,0
4429.58,10.81,1.12,317.02,5.01,51,0,0,0,0,0,0,0,1,0,0,0
9133.76,9.07,972.62,459.72,21.1,23,0,0,0,1,0,0,0,0,0,0,0
9924.74,0.33,96.09,405.07,30.39,39,0,0,0,1,0,0,0,0,0,0,0
7306.45,3.46,58.92,356.7,34.75,86,0,0,0,0,0,1,0,0,0,0,0
7820.39,5.49,87,191.07,20.33,74,0,0,0,0,0,1,0,0,0,0,0
9573.37,10.59,5.94,199.63,60.34,59,0,0,1,0,0,0,0,0,0,0,0
5408.95,7.21,1.85,481.67,25.21,25,0,0,0,1,0,0,0,0,0,0,0
5075.36,4.12,72.69,15.73,51.23,46,0,0,1,0,0,0,0,0,0,0,0
70.82,2.39,85.27,356.68,28.85,73,1,0,0,0,0,0,1,0,0,0,0
2513.58,15.7,91.54,289.66,13.3,24,1,0,0,0,0,0,0,0,1,0,0
5612.51,16.67,4.08,386.77,8.66,67,0,0,0,0,0,0,0,0,0,1,0
9687.58,8.94,63.13,329.81,8.07,28,0,0,0,0,0,0,0,1,0,0,0
3924.47,7.1,65.27,210.87,61.46,35,0,0,0,0,0,0,0,0,0,1,0
8960.16,6.51,58.7,326.34,32.01,56,0,0,1,0,0,0,0,0,0,0,0
1884.67,21.25,56.06,436.29,20.91,89,0,0,0,0,0,0,0,1,0,0,0
4868.1,15.11,79.86,191.49,9.46,71,0,0,0,0,0,0,0,1,0,0,0
3308.54,25.96,23.52,334.29,58.87,73,1,0,0,0,0,0,0,1,0,0,0
6954.09,4.32,402.11,447.19,0.76,38,1,0,0,1,0,0,0,0,0,0,0
8302.37,32.98,34.71,396.63,0.54,19,0,0,0,1,0,0,0,0,0,0,0
35.98,31.15,21.34,423.22,17.59,25,0,0,0,0,0,1,0,0,0,0,0
386.54,6.29,58.89,46.88,15.74,25,0,0,0,0,0,1,0,0,0,0,0
5711.56,7.56,58.28,47.37,40.27,78,0,0,0,0,0,0,0,0,0,0,1
5303.07,41.2,80.13,344.44,117.56,60,1,0,0,0,0,0,0,0,0,0,1
5767.28,12.9,6.91,330.26,62.04,35,1,0,0,1,0,0,0,0,0,0,0
939.85,4.41,35.59,311.12,4.98,57,1,0,0,0,1,0,0,0,0,0,0
3576.69,6.37,84.27,125.19,17.59,54,1,0,0,0,0,0,1,0,0,0,0
139.13,3.56,2.61,358.77,81.6,87,0,1,0,0,0,0,0,0,0,0,0
9401.92,12.76,5.88,267.2,24.96,56,0,1,0,0,0,0,0,0,0,0,0
3056.2,21.18,71.94,69.7,56.12,37,0,0,0,1,0,0,0,0,0,0,0
1087.4,23.21,13.56,436.41,7.24,20,0,0,0,0,1,0,0,0,0,0,0
6771.16,31.59,58.57,201.13,21.59,57,0,0,0,0,0,0,0,0,1,0,0
1400.11,0.02,486.38,424.42,11.95,26,0,0,0,1,0,0,0,0,0,0,0
411.68,14.45,99.62,91.72,16.7,77,0,0,0,0,0,0,0,1,0,0,0
2966.2,7.1,45.37,450.05,52.47,69,0,0,0,0,0,0,0,0,1,0,0
9168.01,22.15,41.38,16.91,14.82,76,1,0,0,0,0,0,1,0,0,0,0
6765.89,4.4,5.21,135.66,27.57,58,0,0,0,0,0,0,0,0,1,0,0
54.12,18.1,99.48,34.31,1.81,37,0,0,0,0,0,0,1,0,0,0,0
9434.3,9.52,62.6,391.74,19.14,52,0,0,0,0,0,0,0,0,0,1,0
8903.74,9.88,81.34,108.21,94.18,36,0,0,0,0,0,0,0,0,1,0,0
1810.99,0.24,37.81,120.52,2.64,28,0,0,1,0,0,0,0,0,0,0,0
5081.87,4.51,76.42,312.05,12.74,29,0,1,0,0,0,0,0,0,0,0,0
9320.14,3.7,43.07,0.88,28.68,57,0,0,0,0,0,0,0,1,0,0,0
6588.61,17.2,75.92,243.48,10.51,83,0,0,0,0,1,0,0,0,0,0,0
74.55,19.26,96.2,32.52,18.38,46,1,0,0,0,0,0,1,0,0,0,0
1554.92,10.95,57.17,344.84,63.47,63,1,0,0,0,0,0,0,0,0,0,1
82.62,35.22,56.35,202.13,32.57,59,1,0,0,0,0,1,0,0,0,0,0
7322.5,3.97,597.95,281.18,41.7,74,0,1,0,0,0,0,0,0,0,0,0
7016.25,14.56,13.74,101.4,5.18,30,0,0,0,0,0,1,0,0,0,0,0
3541.83,10.31,995.58,470.46,1.07,82,1,0,1,0,0,0,0,0,0,0,0
1848.6,0.38,677.31,85.23,15.56,20,0,0,0,0,0,0,0,0,0,1,0
9992.48,9.34,222.17,266.65,55.45,52,1,0,0,0,0,1,0,0,0,0,0
5589.72,2.53,43.98,439.79,5.17,49,1,0,0,0,0,0,1,0,0,0,0
4718,3.67,37.89,381.23,22.78,22,1,0,0,0,0,0,0,1,0,0,0
8010.41,4.1,85.53,72.16,14.46,40,0,0,0,1,0,0,0,0,0,0,0
5907.14,11.13,197.13,398.93,1.33,77,0,0,1,0,0,0,0,0,0,0,0
1561.13,13.76,53.32,25.05,42.4,78,0,0,0,1,0,0,0,0,0,0,0
2330.79,9.11,84.82,30.82,21.71,72,0,0,0,0,1,0,0,0,0,0,0
8268.73,15.8,1.98,148.88,3,57,0,0,0,0,0,1,0,0,0,0,0
4902.75,4.75,865.71,76.89,53.93,25,0,0,0,0,1,0,0,0,0,0,0
1756.85,13.93,276.32,275.34,10.37,24,1,0,0,0,0,0,0,0,1,0,0
9557.74,1.24,27.22,400.89,46.73,82,0,0,0,0,0,0,0,0,0,0,1
7973.02,5.22,567.66,223.62,14.34,52,0,0,0,0,0,0,0,0,0,1,0
8197.37,10.07,49.17,202.89,52.75,55,0,0,0,0,0,0,0,1,0,0,0
8995.98,2.18,8.98,249.12,43.1,62,0,0,0,0,1,0,0,0,0,0,0
3253.93,11.44,67.89,374.9,128.15,83,1,0,0,0,0,0,1,0,0,0,0
2156.68,0.21,32.4,262.79,1.61,27,0,0,0,0,0,0,0,0,0,1,0
1896.43,1.89,19.47,478.38,22.88,86,1,0,0,0,0,0,1,0,0,0,0
6969.26,0.65,8.85,289.96,16.21,76,0,0,0,0,1,0,0,0,0,0,0
2365.33,14.42,968.43,426.65,105.03,21,0,0,0,0,0,0,0,1,0,0,0
5448.79,1.81,8.61,424.98,17.83,22,0,0,0,1,0,0,0,0,0,0,0
8905.51,16.8,30.72,415.06,18.96,59,0,0,0,0,0,0,0,0,0,0,1
270.2,9.94,56.32,495.84,29.99,88,0,1,0,0,0,0,0,0,0,0,0
1242.7,4.43,41.76,377,38.91,83,0,0,0,0,0,0,0,0,0,0,1
4249.29,11.73,80.67,396.51,7.08,43,0,0,0,0,0,1,0,0,0,0,0
9324.81,17.39,49.39,199.22,23.77,52,0,1,0,0,0,0,0,0,0,0,0
4732.69,9,82.29,106.13,7.33,28,0,0,0,1,0,0,0,0,0,0,0
4992.82,10.77,90.95,305.44,6.16,27,0,0,1,0,0,0,0,0,0,0,0
492.56,0.53,26.28,467.36,0.94,18,0,0,0,0,0,0,1,0,0,0,0
5660.23,17.6,12.12,363.53,14.97,18,0,0,0,0,1,0,0,0,0,0,0
9990.6,7.42,802.83,357.73,0.51,74,0,0,0,0,0,0,0,1,0,0,0
6512.92,0.7,87.32,420.71,2.13,84,0,1,0,0,0,0,0,0,0,0,0
9617.28,1.5,928.57,416.83,15.25,87,0,0,0,1,0,0,0,0,0,0,0
9261.65,9.97,75.35,157.91,9.6,51,0,0,0,0,1,0,0,0,0,0,0
8344.51,12.55,23.14,457.67,6.67,55,1,0,0,0,0,0,0,0,1,0,0
2148.89,12.79,96.61,279.79,5.06,33,0,1,0,0,0,0,0,0,0,0,0
4682.13,8.16,62.45,402.34,54.24,55,0,0,0,0,0,0,0,0,0,0,1
5896.68,59.4,38.86,193.94,7.07,20,0,1,0,0,0,0,0,0,0,0,0
6832.96,9.27,32.41,296.33,103.42,24,0,0,0,0,0,0,0,0,0,0,1
5599.87,22.43,88.6,48.05,27.41,68,0,0,0,0,1,0,0,0,0,0,0
5763.65,31.75,50.11,233.49,2.85,49,0,1,0,0,0,0,0,0,0,0,0
2419.47,2.53,21.23,103.9,1.23,49,0,0,1,0,0,0,0,0,0,0,0
1823.92,17.95,6.47,267.94,40.12,68,0,0,0,0,0,0,0,1,0,0,0
2063.71,2.09,4.95,239.28,10.32,85,0,0,0,0,0,1,0,0,0,0,0
2854.99,0.25,52.98,416.61,80.77,85,0,0,1,0,0,0,0,0,0,0,0
2167.16,12.92,92.86,282.95,7.64,67,0,0,0,0,0,0,0,0,0,0,1
3457.32,0.06,73.54,143.86,21.8,23,0,0,0,0,1,0,0,0,0,0,0
6297.1,1.09,407.61,148.42,2.62,70,0,0,1,0,0,0,0,0,0,0,0
7184.17,7.51,8.52,178.18,82.16,88,0,0,0,0,1,0,0,0,0,0,0
4762.69,4.09,63.2,294.52,0.37,36,0,0,0,0,0,0,0,0,1,0,0
1906.7,1.66,98.74,492.52,18.6,20,1,0,0,0,0,0,0,0,0,1,0
6353.45,24.63,911.76,48.41,15.82,87,1,0,0,0,0,0,1,0,0,0,0
8855.86,1.73,69.37,402.77,6.01,28,1,0,0,0,0,0,0,0,1,0,0
7292.55,0.59,92.8,307.06,13.16,55,0,0,0,0,0,1,0,0,0,0,0
912.27,11.88,92.95,86.02,27.26,46,0,0,0,0,0,0,0,0,1,0,0
1520.22,11.58,61.56,151.13,2.17,76,0,0,0,0,1,0,0,0,0,0,0
5672.43,2.81,77.77,451.22,54.88,19,0,0,0,0,0,0,0,0,0,0,1
6804.31,6.7,9.86,427.46,16.22,38,1,0,0,0,0,0,1,0,0,0,0
2784.04,6.63,4.61,386.37,11.85,25,0,0,0,0,0,1,0,0,0,0,0
2040.24,0.52,62.83,356.8,10.05,47,1,0,0,0,0,0,0,0,0,1,0
3916.16,5.77,9.28,488.95,134.59,52,1,0,0,0,0,0,1,0,0,0,0
1864.11,2.95,95.37,389.87,45.36,80,0,0,1,0,0,0,0,0,0,0,0
5069.3,3.77,20.45,205.75,6.84,76,0,0,0,0,0,0,0,1,0,0,0
742.01,8.27,687.95,18.48,118.98,24,1,0,0,0,1,0,0,0,0,0,0
7901.42,2.51,70.57,75.42,47.37,53,0,0,0,0,0,1,0,0,0,0,0
7451.26,0.15,98.85,223.76,39.94,80,0,0,0,0,0,0,0,0,0,1,0
1898.8,42.98,77.73,6.53,28.91,83,0,0,0,0,1,0,0,0,0,0,0
7227.95,8.98,42.03,307.48,4.76,53,0,0,0,0,0,0,0,0,0,1,0
3986.81,6.56,21.21,216.7,10.97,29,0,0,0,0,0,0,0,0,0,1,0
4776.76,1.26,91.14,461.44,16.8,57,0,0,0,0,0,0,0,0,1,0,0
3763.97,16.12,70.09,130.46,12.08,84,0,0,0,0,0,0,1,0,0,0,0
9105.06,6.14,64.76,128.24,30.07,46,0,0,0,0,0,0,0,0,0,0,1
6587.51,0.86,50.77,451.97,52.94,23,1,0,0,0,1,0,0,0,0,0,0
3118.4,6.52,47.07,279,25.55,65,0,0,1,0,0,0,0,0,0,0,0
7690.59,14.72,42.33,384.13,3.93,70,0,0,0,0,0,0,0,0,0,0,1
3642.5,3.25,19.97,239.53,59.62,56,1,0,0,0,0,0,1,0,0,0,0
697.91,22.01,9.93,249.86,18.62,30,0,0,1,0,0,0,0,0,0,0,0
3392.64,9.89,32.02,88.26,37.24,57,0,0,0,0,0,0,0,0,0,1,0
335.44,7.98,51.27,53.48,47.58,24,1,0,0,0,0,0,1,0,0,0,0
1210.55,24.03,18.13,415.12,13.76,54,0,0,0,0,0,0,0,1,0,0,0
465.88,9.92,57.86,297.5,17.08,85,1,0,0,0,1,0,0,0,0,0,0
3876.42,2.19,1.64,230.6,32.14,80,0,0,0,0,0,0,0,0,0,0,1
9781.76,3.89,20.82,339.35,17.09,68,0,0,0,0,0,0,0,1,0,0,0
8696.66,5.31,590.1,454.11,31.83,46,0,0,0,0,0,0,0,0,1,0,0
8350.31,7.73,84.31,36.19,68.45,81,0,0,0,0,0,0,0,1,0,0,0
44.59,6.75,74.35,137.01,32.04,49,0,0,0,0,0,0,0,1,0,0,0
2794.53,28.35,44.55,155.85,24.6,61,0,0,1,0,0,0,0,0,0,0,0
2064.01,19.72,2.74,416.03,49.01,56,0,0,0,0,0,0,0,1,0,0,0
7993.7,0.27,747.77,292.01,25.43,70,0,0,0,0,0,0,0,1,0,0,0
390.03,12.82,4.18,414.54,12.24,21,0,0,0,0,0,0,0,0,0,0,1
7459.82,9.15,20.32,164.22,34.06,84,0,0,0,1,0,0,0,0,0,0,0
5980.59,1.72,292.34,412.4,105.22,27,0,0,0,0,0,0,0,0,0,1,0
1795.89,22.65,61.22,464.9,1.56,34,0,0,0,0,0,0,0,0,1,0,0
6462.95,4.35,24.35,349.55,3.04,87,0,0,0,0,0,0,0,0,0,1,0
2837.25,14.19,35.76,355.83,38.49,78,0,0,0,0,0,0,0,0,1,0,0
1515.72,13.31,84.67,491.68,11.51,68,0,0,0,0,0,0,1,0,0,0,0
3547.02,6.36,743.97,325.93,39.04,75,1,0,0,0,0,0,0,0,0,1,0
9236.8,2.46,41.22,189.57,10.01,58,0,0,0,0,0,0,1,0,0,0,0
6176.5,0.83,87.94,152.07,23.83,41,0,0,0,1,0,0,0,0,0,0,0
5606.95,20.61,58.14,45.06,126.38,84,0,0,0,0,0,1,0,0,0,0,0
7306.95,0.61,756.66,309.95,11.38,84,1,0,0,0,0,0,0,0,1,0,0
4195.39,0.64,8.54,176.69,19.16,88,0,0,0,0,0,0,0,1,0,0,0
5754.59,2.61,71.53,122.44,88.01,50,0,0,0,1,0,0,0,0,0,0,0
2525.99,8.66,36.91,408.12,16.54,41,0,0,0,0,0,0,0,0,0,0,1
4780.98,28.11,58.56,249.67,13.79,86,0,1,0,0,0,0,0,0,0,0,0
7742.97,3.42,94.71,234.87,5.74,74,0,0,1,0,0,0,0,0,0,0,0
7254.84,14.28,54.9,308.65,136.62,41,1,0,0,0,0,0,1,0,0,0,0
8033.3,9.31,19.51,340.66,24.05,51,1,0,0,0,0,0,0,1,0,0,0
5870.9,32.04,62.27,432.24,32.67,49,0,1,0,0,0,0,0,0,0,0,0
8440.55,7.04,80.54,384.03,3.64,18,0,0,1,0,0,0,0,0,0,0,0
1143.69,0.18,40.72,436.16,2.51,22,0,0,0,0,0,1,0,0,0,0,0
9222.93,7.07,82.39,364.42,23.5,42,1,0,0,0,0,0,0,1,0,0,0
1263.04,0.68,31.95,232.63,2.6,56,0,0,0,1,0,0,0,0,0,0,0
6548.24,13.48,76.36,346.29,27.3,66,0,0,0,0,0,0,0,0,1,0,0
6249.65,1.16,34.93,254.31,2.28,73,0,0,0,0,0,0,0,1,0,0,0
7255.08,0.56,10.55,253.4,3.9,82,0,0,0,0,0,0,0,0,0,1,0
2852.87,18.94,94.85,159.23,44.43,77,0,0,0,0,0,0,1,0,0,0,0
6578.12,18.15,604.31,178.8,74.04,44,1,0,0,0,0,0,0,1,0,0,0
525.61,4.35,26.67,36.42,9.86,86,0,0,0,1,0,0,0,0,0,0,0
3489.39,0.81,236.22,223.21,13.22,81,0,0,0,0,0,1,0,0,0,0,0
6819.46,24.01,399.73,454.66,35.58,86,0,0,0,0,0,0,0,0,0,0,1
4545.36,4,40.04,93.75,13.22,66,0,0,0,0,0,0,0,0,0,0,1
9967.75,13.44,87.39,374.74,22.3,40,0,0,0,0,0,0,0,1,0,0,0
4849.12,0.63,69.3,265.77,15.91,62,0,0,0,0,1,0,0,0,0,0,0
6734.4,8.02,850.91,168.26,54.8,49,0,0,0,0,0,0,0,1,0,0,0
7971.66,10,54.32,157.87,7.28,48,0,0,0,0,0,0,0,0,0,1,0
8764.58,0.84,72.15,32.86,19.58,52,1,0,0,0,0,0,1,0,0,0,0
5754.85,9.43,38.85,485.12,7.42,85,0,1,0,0,0,0,0,0,0,0,0
7554.18,1.75,910.78,375.08,28.27,83,0,0,0,0,1,0,0,0,0,0,0
8493.39,10.62,95.71,406.67,20.58,39,1,0,0,0,0,0,0,0,1,0,0
1512.24,4.9,9.09,330.7,3.26,70,0,0,0,1,0,0,0,0,0,0,0
2523.7,4.34,26.51,14.79,35.85,37,0,0,0,0,0,0,0,0,1,0,0
228.9,43.11,0.72,168.71,75.08,80,1,1,0,0,0,0,0,0,0,0,0
6362.52,2.43,83.06,369.95,30.48,44,0,0,1,0,0,0,0,0,0,0,0
5786.91,4.54,22.54,207.8,29.79,67,0,1,0,0,0,0,0,0,0,0,0
8327.09,15.17,7.71,165.07,24.9,28,0,0,0,0,1,0,0,0,0,0,0
4651.11,13.72,285.83,404.3,85.74,65,0,0,0,1,0,0,0,0,0,0,0
5915.8,14.59,218.25,363.78,3.12,45,0,0,0,0,0,0,0,0,0,1,0
8284.99,13.06,86.87,138.81,5.5,19,0,0,0,1,0,0,0,0,0,0,0
393.71,1.39,6.62,314.4,9.83,31,0,0,0,0,0,1,0,0,0,0,0
1074.68,3.87,38.51,251.58,11.02,86,1,0,0,1,0,0,0,0,0,0,0
3038.34,3.76,55.97,194.73,47.21,30,1,0,0,0,1,0,0,0,0,0,0
2326.83,17.67,55.86,95.62,27.98,67,1,0,0,0,0,0,1,0,0,0,0
1738.17,3.75,80.17,168.92,31.66,80,0,0,0,0,0,0,0,1,0,0,0
284.22,16.08,33.37,12.74,9.4,69,0,0,0,0,0,0,0,0,0,0,1
9838.69,0.78,1.22,478.26,2.64,50,0,0,0,0,0,1,0,0,0,0,0
6716.59,5.52,92.5,99.64,27.37,46,0,0,0,0,0,0,0,0,1,0,0
6718.94,0.81,7.64,40.22,0.37,70,0,0,0,0,0,0,0,0,0,0,1
7270.41,4.66,51.29,494.87,24.73,85,0,0,0,1,0,0,0,0,0,0,0
9504.74,28.22,88.77,285.97,14.95,18,1,0,0,0,0,0,0,1,0,0,0
4740,11.38,8.83,323.35,6.24,67,1,0,0,0,0,0,1,0,0,0,0
6657.6,10.79,34.48,214.85,95.27,33,1,0,0,0,0,0,0,1,0,0,0
8839.75,6.93,9.23,256.63,12.21,25,0,0,0,0,0,0,1,0,0,0,0
4588.01,2.37,13.63,250.1,26.13,64,0,0,0,0,0,0,0,0,1,0,0
5693.78,16.22,27.48,23.43,4.91,69,0,0,0,0,0,0,0,0,0,0,1
2117.48,8.12,8.29,467.32,8.97,29,0,0,0,0,1,0,0,0,0,0,0
5553.15,5.93,96.57,293.07,58.86,25,1,0,0,0,1,0,0,0,0,0,0
6474.39,3.4,65.6,103.5,45.58,32,1,0,0,1,0,0,0,0,0,0,0
1171.34,2.64,65.34,284.96,20.54,33,0,0,0,1,0,0,0,0,0,0,0
5376.02,0.35,34.76,122.66,14.48,71,0,0,0,0,0,0,0,0,1,0,0
1941.1,2,64.93,264.95,21.29,69,0,0,1,0,0,0,0,0,0,0,0
7510.46,0.42,75.94,151.15,18.65,58,0,0,0,0,0,0,0,0,0,0,1
8926.97,2.12,675.4,176.75,28.38,65,0,0,1,0,0,0,0,0,0,0,0
9944.25,4,20.66,351.14,22.04,50,0,0,0,0,0,0,0,0,0,1,0
342.2,27.4,755.31,47.34,33.84,60,0,0,0,0,0,0,0,0,0,0,1
5510.69,3.59,89.83,226.73,1.74,32,0,0,1,0,0,0,0,0,0,0,0
5753.61,3,75.32,99.47,29.2,58,0,0,0,0,0,0,0,1,0,0,0
8790.34,1.99,22.41,120.56,90.66,77,0,0,0,0,1,0,0,0,0,0,0
5692.72,0.5,19.51,156.92,61.22,25,0,0,0,1,0,0,0,0,0,0,0
1126.67,6.51,73.48,306.54,6.29,61,0,0,0,0,0,0,0,0,0,1,0
6798.02,3.67,89.95,30.74,30.15,41,0,0,0,0,0,1,0,0,0,0,0
3778.04,2.44,22.86,336.13,12.48,81,0,0,1,0,0,0,0,0,0,0,0
75.72,23.39,65.57,406.77,23.3,50,0,0,0,1,0,0,0,0,0,0,0
9098.54,3.25,23.8,417.61,12.67,64,0,0,0,0,0,0,0,0,1,0,0
4870.64,0.96,11.61,56.12,26.46,68,0,0,0,0,0,1,0,0,0,0,0
7678.12,2.98,387.72,36.25,41.78,44,0,0,0,0,0,0,0,0,1,0,0
7985.09,16.47,47.47,262.96,7.19,57,0,1,0,0,0,0,0,0,0,0,0
5424.54,6.75,35,73.94,5.01,25,0,0,0,0,0,0,0,0,1,0,0
5619.97,8.85,64.5,149.5,15.59,54,0,0,0,0,0,0,1,0,0,0,0
2003.49,6.63,54.17,61.04,1.79,60,0,1,0,0,0,0,0,0,0,0,0
6221.15,3.42,210.31,11.06,29.48,58,0,0,0,0,0,0,0,0,1,0,0
103.67,8.64,84.38,400.97,18.47,84,0,0,0,1,0,0,0,0,0,0,0
524,4.16,604.26,201.93,22.3,70,0,0,0,0,0,0,0,0,1,0,0
7837.3,6.91,763.56,294.24,77.47,78,1,0,1,0,0,0,0,0,0,0,0
2757.15,7.58,38,121.21,87.61,80,0,0,0,0,0,1,0,0,0,0,0
3830.21,7.73,44.38,408.29,27.51,77,0,0,1,0,0,0,0,0,0,0,0
8272.39,8.08,111.84,11.32,17.1,49,0,0,0,0,0,0,1,0,0,0,0
5735.31,1.16,13.14,470.43,30.32,80,0,0,0,0,1,0,0,0,0,0,0
6977.94,16.17,106.46,308.5,2.95,34,0,0,0,0,1,0,0,0,0,0,0
3780.24,6.85,918.38,267.22,5.22,20,1,0,0,0,0,0,0,0,0,1,0
9893.13,1.88,90.9,468.72,0.17,81,0,0,0,0,0,0,0,0,0,1,0
4290.3,17.24,6.28,374.2,1.31,52,0,0,0,0,0,0,1,0,0,0,0
8365.18,14.19,33.44,407.89,97.58,83,1,0,0,0,0,1,0,0,0,0,0
3189.53,17.61,100,78.4,21.29,68,0,0,0,0,0,0,0,1,0,0,0
7715.8,25.35,5.39,274.48,35.27,89,0,0,0,0,0,1,0,0,0,0,0
961.38,3,76.03,393.95,1.43,25,0,0,0,0,0,0,0,0,0,0,1
9959.53,10.18,71.86,31.17,9.59,40,0,0,0,0,0,0,0,1,0,0,0
8214.26,3.72,553.67,268.29,33.89,59,1,0,0,0,0,0,1,0,0,0,0
2453.91,22.03,41.67,214.81,0.21,71,0,0,0,1,0,0,0,0,0,0,0
2901.68,0.96,38.66,487.53,10.07,76,0,0,0,1,0,0,0,0,0,0,0
3329.83,9.91,30.64,483.93,23.19,29,0,0,0,0,0,1,0,0,0,0,0
3953.48,24.45,62.69,117.63,48.03,86,0,1,0,0,0,0,0,0,0,0,0
3406.28,8.9,61.55,253.21,39.91,67,0,0,0,0,1,0,0,0,0,0,0
1656.72,11.21,64.13,32.82,23.63,63,0,0,0,0,0,1,0,0,0,0,0
8958.18,2.66,71.46,138.86,59.83,53,0,0,1,0,0,0,0,0,0,0,0
3210.28,10.24,74.83,109.14,57.9,76,0,0,0,0,1,0,0,0,0,0,0
3658.01,9.7,59.61,272.59,9.91,32,0,0,0,0,0,0,0,0,0,0,1
3511.62,3.5,73.92,55.35,14.53,58,0,0,0,0,0,1,0,0,0,0,0
7040.77,4.74,82.68,367.5,77.8,41,0,0,0,0,0,0,0,0,0,0,1
1306.69,13.58,14.99,494.09,6.52,60,0,0,0,1,0,0,0,0,0,0,0
2374.77,5.49,86.29,127.8,58.29,35,1,0,0,0,0,1,0,0,0,0,0
2843.35,13.57,25.59,150.74,62.03,71,0,0,0,0,0,0,0,0,0,1,0
6599.6,3.16,32.56,217.48,95.15,89,0,1,0,0,0,0,0,0,0,0,0
4918.54,3.07,70.73,98.78,32.94,81,0,0,0,1,0,0,0,0,0,0,0
627.89,4.83,32.52,363.43,25.69,50,0,0,1,0,0,0,0,0,0,0,0
9682.06,22.8,615.84,385.64,132.64,50,0,1,0,0,0,0,0,0,0,0,0
1064.89,6.8,75.98,354.83,37.36,28,1,0,0,1,0,0,0,0,0,0,0
5148.36,17.97,49.52,135.08,65.75,76,1,0,0,0,0,1,0,0,0,0,0
1913.78,32.72,58.92,241.14,1.91,65,0,0,0,0,0,0,0,1,0,0,0
5751.08,3.13,32.95,411.5,63.5,61,1,0,0,0,0,0,0,0,0,1,0
5638.44,9.58,11.68,488.8,20.83,69,0,1,0,0,0,0,0,0,0,0,0
5997.99,31.63,3.08,62.55,113.33,20,0,0,0,0,1,0,0,0,0,0,0
9663.19,18.58,49.12,209.12,28.55,18,0,0,0,0,1,0,0,0,0,0,0
5694.83,6.64,68.71,376.93,4.87,64,0,0,0,0,0,1,0,0,0,0,0
3056.2,8.9,46.99,105.26,29.36,38,0,0,0,0,1,0,0,0,0,0,0
365.29,60.16,35.86,343.2,15.81,42,0,0,0,0,1,0,0,0,0,0,0
4315.91,8.1,63.43,206.87,0.93,80,0,0,0,0,1,0,0,0,0,0,0
8288.96,0.09,57.85,14.21,20.79,85,0,0,0,0,0,0,0,0,0,1,0
2208.88,1.67,24.98,451.01,17.14,75,0,0,0,0,0,0,0,0,0,0,1
8844.6,1.36,29.32,135.9,11.78,72,0,0,0,0,0,0,0,0,0,0,1
4022.31,4.84,77.77,58.02,6.66,37,0,0,0,0,0,0,0,1,0,0,0
4934.05,5.92,55.62,153.22,11.54,26,0,0,0,0,0,0,0,0,0,1,0
5230,4.18,13.53,446.49,12.37,53,0,0,0,0,0,0,0,0,1,0,0
6716.08,10.38,15.11,325.64,38.42,64,0,0,0,0,0,0,0,0,1,0,0
3611.43,7.42,340.59,224.87,14.84,44,1,0,0,0,1,0,0,0,0,0,0
6499.12,5.04,83.22,254.57,1.5,77,1,0,0,0,0,1,0,0,0,0,0
236.57,13.74,460.6,3.05,5.02,55,0,0,0,0,0,0,0,1,0,0,0
1106.13,79.3,76.82,446.6,11.68,20,1,0,0,0,0,0,0,0,0,1,0
9100.55,2.38,8.74,312.68,18.1,33,0,0,0,0,0,0,0,1,0,0,0
4018.3,16.21,85.93,392.32,7.72,29,0,0,0,0,0,0,0,1,0,0,0
501.6,7.96,94.42,211.25,33.86,45,0,0,0,0,1,0,0,0,0,0,0
1101.47,0.29,10.3,453.37,12.54,86,0,0,0,0,0,0,0,1,0,0,0
2494.2,20.11,53.07,328.73,67.16,86,1,1,0,0,0,0,0,0,0,0,0
370.75,3.28,59.11,341.52,55.6,78,0,0,0,0,0,1,0,0,0,0,0
6392.79,7.24,71.56,167.77,58.82,62,0,0,0,0,0,0,0,1,0,0,0
4931.55,23.05,193.27,317.53,9.21,59,0,0,0,0,0,0,0,0,0,0,1
8753.91,12.3,86.69,0.72,15.71,31,0,0,0,0,0,0,1,0,0,0,0
7047.33,4.08,18.94,66.77,21.52,63,0,0,0,0,0,1,0,0,0,0,0
1980.09,79.92,89.06,235.55,50.64,80,0,0,0,0,0,0,0,0,1,0,0
1829.9,9.57,5.57,206.7,24.89,68,0,0,0,0,0,0,1,0,0,0,0
7370.33,28.07,6.7,71,55.89,56,0,0,0,0,0,0,0,0,1,0,0
4213.32,14.89,77.11,348.6,19.94,24,1,0,1,0,0,0,0,0,0,0,0
5473.72,3.39,55.25,259.55,5.95,88,0,1,0,0,0,0,0,0,0,0,0
